molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL3397789,CS(=O)(=O)Nc1ccc(C23CC4CC(CC(c5ccc(C#N)cc5)(C4)C2)C3)cc1,active,332.4030000000002,4.713480000000003,0.0,4.0,6.924818145381308
CHEMBL3397790,CN(c1ccc(C23CC4CC(CC(c5ccc(C#N)cc5)(C4)C2)C3)cc1)S(C)(=O)=O,inactive,275.267,2.656760000000001,0.0,5.0,7.130768280269024
CHEMBL3397791,N#Cc1ccc(C23CC4CC(C2)CC(c2ccc(N(Cc5ccccc5)Cc5ccccc5)cc2)(C4)C3)cc1,active,326.355,4.181480000000002,0.0,4.0,6.0
CHEMBL3397781,CC(=O)N(C)c1ccc(C23CC4CC(CC(c5ccc(C#N)cc5)(C4)C2)C3)cc1,active,351.36500000000007,4.053160000000003,0.0,5.0,7.275724130399211
CHEMBL3397786,CN(C(=O)c1ccccc1)c1ccc(C23CC4CC(CC(c5ccc(C#N)cc5)(C4)C2)C3)cc1,active,371.3520000000001,4.089680000000002,0.0,6.0,6.642065152999546
CHEMBL3397787,COC(=O)Nc1ccc(C23CC4CC(CC(c5ccc(C#N)cc5)(C4)C2)C3)cc1,active,344.345,4.320580000000002,0.0,4.0,5.0
CHEMBL3421871,CC[C@@]12C[C@@](C)(O)[C@](O)(c3ccccc3)C[C@H]1CCc1cc(O)ccc12,active,362.33500000000004,4.459680000000002,0.0,4.0,6.493494967595128
CHEMBL3421892,Cc1noc(=O)c2ccc(NC(=O)C(O)(CC3(c4cc(F)ccc4Cl)CCC3)C(F)(F)F)cc12,active,416.30500000000006,4.8769800000000005,0.0,4.0,9.698970004336019
CHEMBL3578271,C[C@H](c1ccc(F)cc1)N1C(=O)O[C@](Cc2ccccc2)(c2nc3cc(Cl)ccc3[nH]2)C1=O,active,376.4150000000001,5.334680000000003,0.0,4.0,5.619788758288394
CHEMBL3578274,C[C@H](c1ccc(F)cc1)N1C(=O)O[C@](Cc2ccccc2)(c2nc3cc(C(F)(F)F)ccc3[nH]2)C1=O,active,242.299,3.829920000000002,0.0,3.0,5.494850021680094
CHEMBL3578276,C[C@H](c1ccc(F)cc1)N1C(=O)O[C@](Cc2ccccc2)(c2nc3cc(NS(C)(=O)=O)ccc3[nH]2)C1=O,active,262.71700000000004,4.174900000000002,0.0,3.0,5.309803919971486
CHEMBL3576885,C[C@H](c1ccc(F)cc1)N1C(=O)O[C@](Cc2ccccc2)(c2nc3cc(-c4cc[nH]n4)ccc3[nH]2)C1=O,active,242.299,3.829920000000002,0.0,3.0,5.5376020021010435
CHEMBL3578284,Cc1nocc1-c1ccc2[nH]c([C@@]3(Cc4ccccc4)OC(=O)N([C@H](C)c4ccc(F)cc4)C3=O)nc2c1,active,253.28199999999998,3.393180000000001,0.0,4.0,5.552841968657781
CHEMBL3578285,C[C@H](c1ccc(F)cc1)N1C(=O)O[C@](Cc2ccccc2)(c2nc3cc(N4CCOCC4)ccc3[nH]2)C1=O,active,270.30899999999997,3.7241000000000017,0.0,4.0,5.721246399047171
CHEMBL3578286,C[C@H](c1ccc(F)cc1)N1C(=O)O[C@](Cc2ccccc2)(c2nc3cc(-c4cccnc4)ccc3[nH]2)C1=O,active,307.353,3.505980000000002,1.0,4.0,5.5376020021010435
CHEMBL3578295,C[C@H](c1ccc(F)cc1)N1C(=O)O[C@](Cc2ccccc2)(c2nc3c(NS(C)(=O)=O)cccc3[nH]2)C1=O,active,321.38000000000005,3.5163800000000025,0.0,5.0,5.086186147616283
CHEMBL3581693,CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1ccc2[nH]ncc2c1)c1ccc(F)cc1Cl,active,335.4070000000001,3.9992800000000033,0.0,5.0,6.0
CHEMBL3581693,CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1ccc2[nH]ncc2c1)c1ccc(F)cc1Cl,active,346.3900000000001,3.5029600000000025,0.0,6.0,6.0
CHEMBL3623004,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(/C=C/C(=O)O)cc2F)N1CC(C)(C)F,active,397.4780000000001,5.027680000000005,0.0,5.0,9.550059011226663
CHEMBL3623003,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2ccc(/C=C/C(=O)O)cc2)N1CC(C)(C)F,active,280.28299999999996,2.976800000000001,1.0,4.0,8.460046158343603
CHEMBL3623002,CC(C)CN1[C@H](c2c(F)cc(/C=C/C(=O)O)cc2F)c2[nH]c3ccccc3c2C[C@H]1C,active,294.31,2.9872000000000014,0.0,5.0,9.079981083971084
CHEMBL3623001,CC(C)CN1[C@H](c2ccc(/C=C/C(=O)O)cc2)c2[nH]c3ccccc3c2C[C@H]1C,active,308.33700000000005,3.470100000000002,0.0,5.0,8.439973751087107
CHEMBL3623000,C[C@@H](CO)CN1[C@H](c2ccc(/C=C/C(=O)O)cc2)c2[nH]c3ccccc3c2C[C@H]1C,active,364.44500000000016,5.030500000000005,0.0,5.0,7.299988937677887
CHEMBL3622999,C[C@H](CO)CN1[C@H](c2ccc(/C=C/C(=O)O)cc2)c2[nH]c3ccccc3c2C[C@H]1C,active,376.45600000000024,5.030500000000004,0.0,5.0,7.309981219211305
CHEMBL3622998,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2ccc(/C=C/C(=O)O)cc2)N1CCO,active,370.4080000000001,4.4985000000000035,0.0,5.0,5.639999555020352
CHEMBL3622997,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2ccc(Cl)cc2)N1C[C@H](C)C(=O)O,active,395.4180000000001,4.370180000000003,0.0,6.0,5.679999195735272
CHEMBL3622996,C[C@@H]1Cc2c([nH]c3ccc(O)cc23)[C@@H](c2ccc(Cl)cc2)N1CCO,active,388.3980000000001,4.6376000000000035,0.0,5.0,6.040000399696793
CHEMBL3622995,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2ccc(Cl)cc2)N1CCC(=O)O,active,280.283,2.6842000000000006,1.0,5.0,5.820000358220839
CHEMBL3622994,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2ccc(Cl)cc2)N1CCO,intermediate,293.366,4.306200000000003,0.0,3.0,6.139997578098902
CHEMBL3622992,OCCN1CCc2c([nH]c3ccccc23)C1c1ccc(Cl)cc1,inactive,250.25699999999998,2.670180000000001,0.0,4.0,5.570000775141681
CHEMBL195515,CC/C(=C(\c1ccc(O)cc1)c1ccc(/C=C/C(=O)O)cc1)c1ccccc1,active,320.39200000000005,4.713480000000004,0.0,4.0,7.92009553233328
CHEMBL33899,CC/C(=C(\c1ccccc1)c1ccc(/C=C/C(=O)O)cc1)c1ccccc1,active,326.355,4.181480000000002,0.0,4.0,5.40000018605658
CHEMBL1358,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O,intermediate,321.38000000000005,3.5163800000000025,0.0,5.0,9.680061560019691
CHEMBL2137046,CCC(=C(c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,active,294.31,2.9872000000000014,0.0,5.0,9.100015437450608
CHEMBL83,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,inactive,280.283,2.6842000000000006,1.0,5.0,6.890016705180107
CHEMBL3623004,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(/C=C/C(=O)O)cc2F)N1CC(C)(C)F,active,393.3860000000001,5.298500000000002,1.0,3.0,5.499999678657065
CHEMBL3623003,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2ccc(/C=C/C(=O)O)cc2)N1CC(C)(C)F,active,350.399,4.151380000000002,1.0,4.0,5.499999678657065
CHEMBL3623002,CC(C)CN1[C@H](c2c(F)cc(/C=C/C(=O)O)cc2F)c2[nH]c3ccccc3c2C[C@H]1C,active,370.386,4.187900000000003,1.0,5.0,5.499999678657065
CHEMBL3623001,CC(C)CN1[C@H](c2ccc(/C=C/C(=O)O)cc2)c2[nH]c3ccccc3c2C[C@H]1C,active,404.2850000000001,5.042200000000002,1.0,3.0,4.0
CHEMBL3623000,C[C@@H](CO)CN1[C@H](c2ccc(/C=C/C(=O)O)cc2)c2[nH]c3ccccc3c2C[C@H]1C,active,343.3790000000001,4.418800000000002,1.0,3.0,4.0
CHEMBL3622999,C[C@H](CO)CN1[C@H](c2ccc(/C=C/C(=O)O)cc2)c2[nH]c3ccccc3c2C[C@H]1C,intermediate,428.72400000000016,6.239900000000002,1.0,3.0,4.0
CHEMBL3622998,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2ccc(/C=C/C(=O)O)cc2)N1CCO,active,394.2790000000001,5.586500000000003,1.0,3.0,4.0
CHEMBL3622997,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2ccc(Cl)cc2)N1C[C@H](C)C(=O)O,active,394.2790000000001,5.586500000000002,1.0,3.0,7.890084136976206
CHEMBL3622996,C[C@@H]1Cc2c([nH]c3ccc(O)cc23)[C@@H](c2ccc(Cl)cc2)N1CCO,active,394.2790000000001,5.586500000000002,1.0,3.0,7.4800408192479315
CHEMBL3622995,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2ccc(Cl)cc2)N1CCC(=O)O,intermediate,445.54000000000013,5.883000000000005,0.0,4.0,4.0
CHEMBL3622994,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2ccc(Cl)cc2)N1CCO,active,369.442,4.312600000000003,0.0,4.0,4.0
CHEMBL3622993,O=C(O)CCN1CCc2c([nH]c3ccccc23)C1c1ccc(Cl)cc1,intermediate,445.54000000000013,5.883000000000005,0.0,4.0,4.499999953328896
CHEMBL3622992,OCCN1CCc2c([nH]c3ccccc23)C1c1ccc(Cl)cc1,active,369.442,4.312600000000003,0.0,4.0,4.0
CHEMBL195515,CC/C(=C(\c1ccc(O)cc1)c1ccc(/C=C/C(=O)O)cc1)c1ccccc1,intermediate,449.9590000000001,6.5278000000000045,0.0,3.0,4.499999953328896
CHEMBL33899,CC/C(=C(\c1ccccc1)c1ccc(/C=C/C(=O)O)cc1)c1ccccc1,active,373.8610000000001,4.957400000000003,0.0,3.0,4.0
CHEMBL1358,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O,intermediate,449.9590000000001,6.5278000000000045,0.0,3.0,4.0
CHEMBL2137046,CCC(=C(c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,active,373.8610000000001,4.957400000000003,0.0,3.0,4.0
CHEMBL83,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,intermediate,449.9590000000001,6.5278000000000045,0.0,3.0,4.0
CHEMBL3622992,OCCN1CCc2c([nH]c3ccccc23)C1c1ccc(Cl)cc1,active,373.8610000000001,4.957400000000003,0.0,3.0,4.499999953328896
CHEMBL3623004,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(/C=C/C(=O)O)cc2F)N1CC(C)(C)F,active,343.83500000000004,4.807800000000003,1.0,2.0,6.267606240177032
CHEMBL3623004,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(/C=C/C(=O)O)cc2F)N1CC(C)(C)F,intermediate,346.63300000000004,3.9033000000000015,1.0,2.0,7.950007143079858
CHEMBL3667040,C/C=C/C1=CC2=C(CO1)C(=O)[C@]1(C)OC(=O)[C@H](C(O)CCCCC)C1C2,intermediate,371.845,4.371800000000003,1.0,3.0,4.568636235841013
CHEMBL3774852,C[N+]1([O-])CCC2(CC1)C(=O)Nc1cc(/C=C3\c4ccccc4COc4cc(F)ccc43)ccc12,active,373.8610000000001,4.719800000000003,1.0,3.0,4.431798275933005
CHEMBL3775464,O=C(O)CCN1CCC2(CC1)C(=O)Nc1cc(/C=C3\c4ccccc4COc4cc(F)ccc43)ccc12,active,297.76300000000003,3.149400000000001,1.0,3.0,4.920818753952375
CHEMBL3775389,CN(C)CC(=O)N1CCC2(CC1)C(=O)Nc1cc(/C=C3\c4ccccc4COc4cc(F)ccc43)ccc12,active,357.8620000000001,4.731600000000003,1.0,2.0,5.301029995663981
CHEMBL3775473,CC1(C)OC(=S)Nc2ccc(S(=O)(=O)N3c4ccccc4COc4cc(F)ccc43)cc21,active,309.818,4.264200000000003,1.0,2.0,5.698970004336019
CHEMBL3775798,O=c1[nH]c2cc(/C=C3\c4ccccc4COc4cc(F)ccc43)ccc2n1[C@@H]1C[C@@H]2COCCN2C1,intermediate,281.764,3.4492200000000013,1.0,2.0,4.6020599913279625
CHEMBL3804846,O=C1N[C@H](c2cncc(C#Cc3ccccc3)c2)[C@@H](c2cc(F)ccc2F)O1,intermediate,267.737,3.1408000000000014,1.0,2.0,5.638272163982407
CHEMBL3818307,N#Cc1ccc(O[C@H]2CC[C@H](NS(=O)(=O)C(F)(F)F)CC2)cc1Cl,active,355.415,4.288300000000002,1.0,4.0,7.366531544420414
CHEMBL3818248,COc1cc(NS(=O)(=O)C(F)(F)F)cc(OC)c1Oc1ccc(C#N)c(Cl)c1,active,385.4410000000001,4.296900000000003,1.0,5.0,6.756961951313706
CHEMBL3818319,CS(=O)(=O)N[C@H]1CC[C@H](Oc2ccc(C#N)c(Cl)c2)CC1,active,355.415,4.288300000000002,1.0,4.0,6.97061622231479
CHEMBL3818341,COc1cc(NS(C)(=O)=O)cc(OC)c1Oc1ccc(C#N)c(Cl)c1,active,359.83400000000006,4.933100000000002,1.0,3.0,7.585026652029182
CHEMBL1835807,CCN(CC)c1cc2oc(=O)ccc2cc1-c1ccccc1,active,389.86,4.9417000000000035,1.0,4.0,6.301029995663981
CHEMBL3891045,N#Cc1ccc(-c2ccc3oc(=O)ccc3c2)[nH]1,active,359.83400000000006,4.933100000000002,1.0,3.0,6.853871964321762
CHEMBL3960113,CCn1c(C#N)ccc1-c1ccc2oc(=O)ccc2c1,active,359.83400000000006,4.933100000000002,1.0,3.0,6.657577319177793
CHEMBL3928231,CCCCCCn1c(C#N)ccc1-c1ccc2oc(=O)ccc2c1,intermediate,375.4490000000001,5.432900000000004,1.0,3.0,7.468521082957745
CHEMBL3955849,N#Cc1ccc(-c2ccc3oc(=O)ccc3c2)n1CC1CCCCC1,active,375.4490000000001,5.432900000000004,1.0,3.0,7.508638306165727
CHEMBL3937217,N#CCn1c(C#N)ccc1-c1ccc2oc(=O)ccc2c1,intermediate,339.41600000000005,4.4208000000000025,1.0,3.0,4.801342913045577
CHEMBL3966957,N#Cc1ccc(-c2ccc3oc(=O)ccc3c2)n1Cc1ccccc1,intermediate,263.31800000000004,2.8504000000000005,1.0,3.0,7.251811972993799
CHEMBL3946113,N#Cc1ccc(Cn2c(C#N)ccc2-c2ccc3oc(=O)ccc3c2)cc1,active,355.415,4.288300000000002,1.0,4.0,6.5376020021010435
CHEMBL3975442,N#Cc1ccc(-c2ccc3oc(=O)ccc3c2)n1Cc1ccc([N+](=O)[O-])cc1,intermediate,319.36,4.739800000000003,1.0,3.0,6.346787486224656
CHEMBL3954803,N#Cc1ccc(-c2ccc3oc(=O)ccc3c2)n1Cc1ccc(F)cc1,active,325.38900000000007,4.279700000000003,1.0,3.0,6.6777807052660805
CHEMBL3983437,N#Cc1ccc(-c2ccc3oc(=O)ccc3c2)n1Cc1cc(F)cc(F)c1,intermediate,289.334,4.731200000000003,1.0,2.0,6.795880017344075
CHEMBL3965979,N#Cc1ccc(-c2ccc3oc(=O)ccc3c2)n1Cc1c(F)c(F)c(F)c(F)c1F,intermediate,385.4410000000001,4.302320000000003,2.0,5.0,6.721246399047171
CHEMBL3894599,N#Cc1ccc(-c2ccc3oc(=O)ccc3c2)n1Cc1ccc2ccccc2c1,intermediate,349.386,4.753820000000003,2.0,4.0,6.5376020021010435
CHEMBL3966515,Cc1ccsc1-c1ccc2oc(=O)ccc2c1,active,359.83400000000006,4.933100000000002,1.0,3.0,6.823908740944319
CHEMBL3936738,O=c1ccc2cc(-c3sccc3Cl)ccc2o1,inactive,371.845,4.371800000000003,1.0,3.0,6.638272163982407
CHEMBL3975017,Cc1ccc(-c2ccc3oc(=O)ccc3c2)s1,active,343.83500000000004,4.807800000000003,1.0,2.0,6.356547323513812
CHEMBL3963507,N#Cc1ccc(-c2ccc3oc(=O)ccc3c2)s1,active,343.3790000000001,4.418800000000002,1.0,3.0,6.853871964321762
CHEMBL3946665,CC(=O)c1ccc(-c2ccc3oc(=O)ccc3c2)s1,active,404.2850000000001,5.042200000000002,1.0,3.0,6.468521082957745
CHEMBL3918835,CCN(CC)c1cc2oc(=O)ccc2cc1-c1ccc(C#N)[nH]1,active,370.386,4.187900000000003,1.0,5.0,6.920818753952375
CHEMBL3955372,CCN(CC)c1cc2oc(=O)ccc2cc1-c1ccc(C#N)n1C,active,393.3860000000001,5.298500000000002,1.0,3.0,6.619788758288394
CHEMBL3927761,CCN(CC)c1cc2oc(=O)ccc2cc1-c1ccc(C#N)n1CC,intermediate,465.55000000000007,4.755000000000004,1.0,5.0,6.6020599913279625
CHEMBL3903073,CCN(CC)c1cc2oc(=O)ccc2cc1-c1ccc(C#N)n1CC#N,active,511.6440000000002,5.476900000000006,1.0,6.0,6.070581074285707
CHEMBL3974043,CCN(CC)c1cc2oc(=O)ccc2cc1-c1ccc(C#N)n1Cc1ccccc1,inactive,543.6420000000002,4.158500000000004,1.0,7.0,6.236572006437063
CHEMBL3938469,COc1cc2oc(=O)cc(C)c2cc1-c1ccc(C#N)[nH]1,active,457.42700000000013,5.351700000000004,1.0,4.0,6.585026652029182
CHEMBL3960590,COc1cc2oc(=O)cc(C)c2cc1-c1ccc(C#N)n1C,inactive,497.5480000000002,3.185200000000002,2.0,7.0,7.619788758288394
CHEMBL3929427,CCn1c(C#N)ccc1-c1cc2c(C)cc(=O)oc2cc1OC,active,507.4870000000002,6.504900000000005,1.0,4.0,7.42021640338319
CHEMBL3957000,CCCCCCn1c(C#N)ccc1-c1cc2c(C)cc(=O)oc2cc1OC,inactive,460.5090000000002,4.603000000000003,1.0,6.0,6.7447274948966935
CHEMBL3920525,COc1cc2oc(=O)cc(C)c2cc1-c1ccc(C#N)n1CC1CCCCC1,active,392.4670000000002,1.8957000000000002,3.0,5.0,6.259637310505756
CHEMBL3948334,COc1cc2oc(=O)cc(C)c2cc1-c1ccc(C#N)n1Cc1ccccc1,intermediate,360.4500000000002,1.5575999999999999,3.0,5.0,6.638272163982407
CHEMBL3924332,COc1cc2oc(=O)cc(C)c2cc1-c1ccc(C#N)n1Cc1ccc(C#N)cc1,active,364.5290000000002,4.969500000000005,0.0,2.0,6.318758762624412
CHEMBL3939561,COc1cc2oc(=O)cc(C)c2cc1-c1ccc(C#N)n1Cc1ccc(F)cc1,active,324.42,3.756000000000003,0.0,3.0,6.2441251443275085
CHEMBL3975572,Cc1cc(=O)oc2cc(O)c(-c3ccc(C#N)n3C)cc12,active,340.463,4.2260000000000035,0.0,3.0,6.522878745280337
CHEMBL1835807,CCN(CC)c1cc2oc(=O)ccc2cc1-c1ccccc1,intermediate,354.49000000000007,4.616100000000005,0.0,3.0,5.847711655616943
CHEMBL1835836,Cn1c(C#N)ccc1-c1ccc2oc(=O)ccc2c1,active,352.47400000000005,4.392100000000004,0.0,3.0,4.818156412055227
CHEMBL3928231,CCCCCCn1c(C#N)ccc1-c1ccc2oc(=O)ccc2c1,active,352.4740000000001,4.370100000000003,0.0,3.0,6.795880017344075
CHEMBL3966957,N#Cc1ccc(-c2ccc3oc(=O)ccc3c2)n1Cc1ccccc1,active,340.4630000000001,4.370100000000004,0.0,3.0,6.102372908709558
CHEMBL3955372,CCN(CC)c1cc2oc(=O)ccc2cc1-c1ccc(C#N)n1C,active,338.44700000000006,4.146100000000003,0.0,3.0,5.866461091629782
CHEMBL3960590,COc1cc2oc(=O)cc(C)c2cc1-c1ccc(C#N)n1C,active,354.4900000000001,4.616100000000005,0.0,3.0,6.00436480540245
CHEMBL3975572,Cc1cc(=O)oc2cc(O)c(-c3ccc(C#N)n3C)cc12,active,368.5170000000001,5.006200000000005,0.0,3.0,4.804100347590766
CHEMBL3927163,O=S(=O)(Nc1ccc(Oc2ccccc2)cc1)c1cccc(C(F)(F)F)c1,active,366.5010000000001,4.782200000000004,0.0,3.0,7.481486060122112
CHEMBL3908173,N#Cc1cccc(S(=O)(=O)Nc2ccc(Oc3ccccc3)cc2)c1,active,380.5280000000001,5.006200000000005,0.0,3.0,6.522878745280337
CHEMBL3936121,O=[N+]([O-])c1cccc(S(=O)(=O)Nc2ccc(Oc3ccccc3)cc2)c1,intermediate,366.5010000000001,4.616100000000005,0.0,3.0,6.853871964321762
CHEMBL3917144,O=S(=O)(Nc1ccc(Oc2ccccc2)cc1)c1cccc(Br)c1,active,374.90800000000013,4.936600000000005,0.0,3.0,6.958607314841775
CHEMBL3945051,O=S(=O)(Nc1ccc(Oc2ccccc2)cc1)c1cccc(F)c1,intermediate,360.88100000000014,4.5465000000000035,0.0,3.0,6.657577319177793
CHEMBL3926140,O=S(=O)(Nc1ccc(Oc2ccccc2)cc1)c1cc(Cl)c(Cl)cc1Cl,active,370.48900000000015,3.5885000000000025,1.0,4.0,5.795880017344075
CHEMBL3953780,O=S(=O)(Nc1ccc(Oc2ccccc2)cc1)c1cc(Cl)cc(Cl)c1,active,366.5010000000001,4.760200000000005,0.0,3.0,6.494850021680094
CHEMBL3895538,O=S(=O)(Nc1ccc(Oc2ccccc2)cc1)c1ccc(Cl)c(Cl)c1,active,356.46200000000016,3.198400000000002,1.0,4.0,6.3872161432802645
CHEMBL3966839,O=S(=O)(Nc1ccc(Oc2ccccc2)cc1)c1cccc(Cl)c1Cl,active,352.4740000000001,4.370100000000004,0.0,3.0,6.1938200260161125
CHEMBL3957844,COc1ccc(S(=O)(=O)N(Cc2ccccc2)c2ccc(Oc3ccccc3)cc2)cc1,active,366.50100000000015,4.305900000000004,0.0,3.0,5.455931955649724
CHEMBL3930349,COc1ccc(S(=O)(=O)N(C)c2ccc(Oc3ccccc3)cc2)cc1,active,340.46300000000014,4.059900000000003,0.0,3.0,6.00436480540245
CHEMBL3949203,COc1cccc(S(=O)(=O)N(Cc2ccccc2)c2ccc(Oc3ccccc3)cc2)c1,active,354.4900000000001,4.305900000000004,0.0,3.0,5.585026652029182
CHEMBL3971739,COc1cccc(S(=O)(=O)N(C)c2ccc(Oc3ccccc3)cc2)c1,active,368.51700000000017,4.696000000000004,0.0,3.0,6.327902142064283
CHEMBL3940435,O=S(=O)(c1ccc(Cl)cc1)N(Cc1ccccc1)c1ccc(Oc2ccccc2)cc1,active,366.50100000000015,4.472000000000004,0.0,3.0,5.522878745280337
CHEMBL3912431,CN(c1ccc(Oc2ccccc2)cc1)S(=O)(=O)c1ccc(Cl)cc1,active,380.5280000000002,4.696000000000004,0.0,3.0,6.017728766960431
CHEMBL3931396,O=S(=O)(c1cccc(Cl)c1)N(Cc1ccccc1)c1ccc(Oc2ccccc2)cc1,intermediate,370.4890000000002,3.2783000000000015,1.0,4.0,5.657577319177793
CHEMBL3903419,CN(c1ccc(Oc2ccccc2)cc1)S(=O)(=O)c1cccc(Cl)c1,active,366.5010000000002,4.450000000000004,0.0,3.0,6.187086643357144
CHEMBL3951528,O=S(=O)(c1ccccc1Cl)N(Cc1ccccc1)c1ccc(Oc2ccccc2)cc1,active,352.47400000000016,3.9158000000000035,0.0,3.0,5.657577319177793
CHEMBL3980435,CN(c1ccc(Oc2ccccc2)cc1)S(=O)(=O)c1ccccc1Cl,active,352.47400000000016,3.9158000000000035,0.0,3.0,6.4089353929735005
CHEMBL3942784,O=S(=O)(Nc1ccc(-c2ccccc2)cc1)c1cccc(Cl)c1,active,366.50100000000015,4.305900000000004,0.0,3.0,6.481486060122113
CHEMBL3972388,O=S(=O)(Nc1ccc(Br)cc1)c1cccc(Cl)c1,active,312.45300000000003,4.453400000000004,0.0,2.0,5.886056647693163
CHEMBL3911549,O=C(c1ccccc1)c1ccc(NS(=O)(=O)c2cccc(Cl)c2)cc1,active,310.437,4.229400000000004,0.0,2.0,5.221848749616356
CHEMBL3961285,O=S(=O)(Nc1ccc(OCc2ccccc2)cc1)c1cccc(Cl)c1,active,326.48,4.699400000000004,0.0,2.0,6.0915149811213505
CHEMBL3924894,COc1ccc(NS(=O)(=O)c2cccc(Cl)c2)cc1,active,340.50700000000006,5.0895000000000055,0.0,2.0,6.086186147616283
CHEMBL3952612,O=S(=O)(Nc1ccc(Cc2ccccc2)cc1)c1cccc(Cl)c1,active,338.4910000000001,4.843500000000004,0.0,2.0,6.346787486224656
CHEMBL3915906,CC(C)c1ccc(NS(=O)(=O)c2cccc(Cl)c2)cc1,active,326.4800000000001,4.843500000000005,0.0,2.0,6.292429823902063
CHEMBL3943861,Cc1ccc(NS(=O)(=O)c2cccc(Cl)c2)cc1,active,340.5070000000001,5.0895000000000055,0.0,2.0,5.886056647693163
CHEMBL3956621,O=S(=O)(Nc1ccccc1)c1cccc(Cl)c1,active,354.5340000000001,5.479600000000006,0.0,2.0,5.823908740944319
CHEMBL3929091,COc1ccc(S(=O)(=O)Nc2ccc(Oc3ccccc3)cc2)cc1,active,352.5180000000001,5.255600000000006,0.0,2.0,6.301029995663981
CHEMBL3930183,COc1cccc(Oc2ccc(NS(=O)(=O)c3cccc(OC)c3)cc2)c1,active,366.5450000000001,5.479600000000006,0.0,2.0,6.431798275933005
CHEMBL3902219,COc1cccc(S(=O)(=O)Nc2ccc(Oc3ccccc3)cc2)c1,intermediate,356.50600000000014,4.061900000000003,1.0,3.0,6.6020599913279625
CHEMBL3939189,O=S(=O)(Nc1ccc(Oc2ccccc2)cc1)c1ccc(Cl)cc1,intermediate,346.3900000000001,3.7155600000000018,1.0,6.0,6.173925197299173
CHEMBL3911233,COc1cccc(Oc2ccc(NS(=O)(=O)c3cccc(Cl)c3)cc2)c1,intermediate,360.41700000000014,4.0239800000000026,1.0,6.0,6.568636235841013
CHEMBL3912293,O=S(=O)(Nc1ccc(Oc2ccccc2)cc1)c1cccc(Cl)c1,inactive,378.4320000000002,2.9856999999999996,2.0,6.0,6.769551078621726
CHEMBL3982227,O=S(=O)(Nc1ccc(Oc2ccccc2)cc1)c1ccccc1Cl,inactive,298.26399999999995,2.4532800000000003,1.0,3.0,6.130768280269024
CHEMBL3921236,O=S(=O)(Nc1ccc(Oc2ccccc2)cc1)c1ccc2ccccc2c1,intermediate,290.44700000000006,3.959100000000003,1.0,2.0,5.769551078621726
CHEMBL3893240,O=S(=O)(Nc1ccc(Oc2ccccc2)cc1)c1cccc2ccccc12,inactive,325.36800000000005,2.3789000000000007,1.0,5.0,6.721246399047171
CHEMBL3942112,O=S(=O)(Cc1ccccc1)Nc1ccc(Oc2ccccc2)cc1,inactive,325.36800000000005,2.3789000000000007,1.0,5.0,5.795880017344075
CHEMBL3983391,CS(=O)(=O)Nc1ccc(Oc2ccccc2)cc1,inactive,310.35299999999995,2.5954000000000006,1.0,4.0,5.657577319177793
CHEMBL3986969,COc1cccc(Oc2ccc(NS(=O)(=O)c3ccccc3)cc2)c1,intermediate,487.4530000000001,5.360300000000003,1.0,5.0,6.309803919971486
CHEMBL3917444,COc1cccc(Oc2ccc(NC(=O)c3ccccc3)cc2)c1,active,430.5410000000002,2.7168000000000014,2.0,6.0,5.42021640338319
CHEMBL3898358,O=S(=O)(Nc1ccc(Oc2ccccc2)cc1)c1ccccc1,active,500.57900000000024,4.430000000000004,1.0,6.0,6.2839966563652006
